"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V1","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
3.4406861,3.13616036,2.836700236,3.4404922,3.3061176,2.91046004,3.3266546,4.880991,3.60230486,3.0494239,3.59738837,2.26739533,3.046237,2.91787874,5.8957732,8.0779526,4.7566641,3.7434168,4.0543315,2.99777564,2.9203057,1.6964703,3.9097688,3.3776837,3.18282468,3.34462957,3.20262404,2.77952886,3.3583387,2.36088232,3.36978005,3.2485524,3.3807874,3.8182008,3.3574389,3.0421046,3.4400907,6.0281523,2.1522074,3.4838457,1.0986721,2.59537792,2.70822303,3.7818653,3.01430253,3.31669216,1.0112163,1.95375614,3.508471,3.0335675,9.3308173,2.12503265,1.0454191,3.37379805,3.7340618,3.3406993,2.53189225,7.1052587,3.62705616,3.45770333,3.07514395,3.2381004,2.777974702,4.610019,5.0462367,4.2090804,3.20992683,2.717854046,3.48758314,2.776443909,3.36596517,3.47685425,3.2508772,3.2137967,3.02629007,3.2878384,1.0000249,3.2171507,3.4856984,3.15501724,2.97195683,3.8413143,3.5219671,3.7594219,3.16309543,2.46001892,3.4466559,3.69914953,3.5310596,3.46716056,3.40287773,3.0693426,1,3.50101207,3.0190291,2.63533468,2.67399822,3.1376944,2.9888753,3.75332676,4.3333033,2.17478154,3.647645,2.95071323,5.4637129,3.20187063,3.7433348,5.5583436,3.6591121,2.84801996,2.9792578,3.44701384,3.1638646,3.449432,3.27805124,3.6665673,45.6047373,3.11311488,4.3229236,3.06654526,2.43257732,3.01932345,1.9821679,3.37259786,1.1716853,3.4457752,1.3503845,1.0735705,3.4024218,1.2682206,3.19924335,2.5009013,3.18488733,3.7645744,7.5398438,1.89540414,3.05054362,2.96962943,3.5423372,7.244941,4.7734923,4.0269854,3.10312982,3.3033988,3.0214509,3.2851791,3.9222188,3.7130812,3.19551398,3.2055055,3.08231245,3.4174845,1.0190919,1.491111,3.0616947,3.3521777,3.22585837,2.85580212,3.55468367,3.36740957,2.700330706,2.854845625,3.7685624,3.06975843,2.91439393,3.09135474,17.7529893,4.5712136,3.66158794,2.37771488,3.1638974,3.13929628,3.01629425,3.8287103,2.71951603,2.47308676,3.5903998,2.65129433,2.34143136,3.19378857,2.12883495,3.15201787,19.4446743,2.789722477,2.92199124,2.99792479,2.42016966,3.21755852,14.5698483,3.19261493,2.698507448,3.3028976,2.90421064,4.3580434,3.00349305,3.550229,2.717177727,6.5443656,4.5194676,2.89002707,1.0634292,3.1035976,3.2408625,5.2301521,3.0073944,3.25671868,9.0461438,3.4410913,5.6491329,6.210377,4.3667024,2.842203614
3.4657763,3.13616036,2.83646585,3.4714175,3.3127442,2.90827726,3.3465312,3.03791438,3.6708352,3.04969875,3.59754733,3.08848028,3.046237,2.8946792,7.7028013,11.0206393,3.517052,4.1977104,4.1269153,2.99777564,2.92064365,3.0953529,3.8724961,3.42174266,3.17691843,3.34099583,3.1137759,2.750201316,3.3597144,2.36723287,3.34210686,3.2604402,3.4081252,3.8249749,3.36020945,3.05988227,3.4360613,6.0899617,2.0835614,3.5436201,1.1036901,2.852000964,2.65637145,3.8006611,2.44794373,3.31800787,1.0061076,1.98580764,3.5338799,3.16831074,9.4001829,2.03172944,1.0336114,3.5355735,3.74191706,3.34154395,2.51804098,7.1178176,3.9083743,3.3650347,3.07830108,3.23662485,2.778526892,3.02908398,4.5762466,4.2374422,3.21294985,2.68077253,3.484198,2.8057895,3.36780904,3.53666816,3.24464784,2.9466054,3.0743263,3.3159089,1.0641187,3.21710543,3.53969495,3.16662554,3.015103,4.0449731,3.5246112,3.4428346,3.16265727,2.46032373,3.5011448,3.69624255,3.5271059,3.4860009,3.3149962,3.0547611,1,3.25549607,3.01901673,2.63601163,2.53170424,2.83849058,3.02579866,4.8002363,4.4174228,2.1752702,3.6535147,2.9510062,5.3847718,3.06642647,3.8478844,6.1079128,3.67702757,2.83377964,2.96423647,3.4520468,3.1582126,3.4505666,3.30797325,3.4929862,47.3834593,3.1123949,4.305345,3.07097114,2.697195676,3.01975296,2.37699936,3.3810248,1.6310459,3.3217708,1.1978676,1.3175804,3.41866307,1.065869,3.2113269,2.50078822,3.18367175,3.794501,6.5475503,1.2626648,2.91886131,2.96993382,3.5775463,3.4292325,4.8142903,4.0308095,3.09578843,3.30579863,3.02184967,3.40906964,3.9192298,3.6986947,3.19551198,3.20581938,3.08296866,3.43255923,1.0360664,1.4609388,3.06420074,3.34391586,3.2216004,2.82647668,3.5573217,3.3998419,2.87065431,2.869289,3.8115457,3.01545946,2.84468689,3.11032243,22.0170543,4.5374362,3.6817595,2.40794255,3.15988363,3.13929628,3.01629425,3.8862927,1.0077003,2.47682516,3.6056373,2.65308961,2.40329958,3.19800622,2.129192,3.15159322,18.6117423,3.0043174,2.91841463,2.96058726,2.43353732,3.20367627,16.8739903,3.2712016,2.68799472,3.3593031,2.9048647,4.8152637,3.01836748,3.68983607,2.76272341,6.9177633,5.3219726,2.88969871,1.0444131,3.1056688,3.3070867,5.2736213,2.97089553,3.25480915,7.1236843,3.5203404,4.857574,6.222233,5.0561957,2.59721428
3.47278915,3.13616036,2.836696756,3.4237206,3.3079117,2.90897675,3.3271505,3.3285427,3.64241497,3.04925833,3.5980587,2.793946863,3.046237,2.92132173,5.9785318,12.3813713,3.7291131,3.6147505,4.0850584,2.99777564,2.92044155,3.13665054,3.9301797,3.35570995,3.145309,3.3286945,3.16256116,2.775645224,3.35903214,2.36098586,3.25356,3.22489656,3.41439716,3.7840073,3.3588533,3.07752298,3.44164537,5.7356725,2.0831974,3.5227618,1.1066589,2.94028628,2.747792068,3.7578366,2.44081114,3.3205527,1.0001404,1.966077,3.5213352,3.0430641,8.7200806,2.1452584,1.0385132,3.41204856,3.7275943,3.3409066,2.52174063,6.8680169,3.6726723,3.46456913,3.09038834,3.23809968,2.777325752,3.16389112,5.0118079,4.1726072,3.21374218,2.692988214,3.4866263,2.785923981,3.3683337,3.4620982,3.23912425,3.0330701,3.02773566,3.30354814,9.1399486,3.21713666,3.5475696,3.15752275,2.96685591,3.8597729,3.5198478,3.45627527,3.1626448,2.45977328,3.4607016,3.69124584,3.53708707,3.46037017,3.42952876,3.10430638,1,3.1293292,3.01893626,2.63444648,2.45739327,2.82544858,3.0208956,4.164692,4.4497446,2.175043,3.7363501,2.95063166,6.0882609,3.11756395,3.7484807,6.1301323,3.6625998,2.84423697,2.97702774,3.44695036,3.16273482,3.450204,3.28735535,3.68245254,55.7375993,3.1119676,4.3912456,3.0666333,2.819401783,3.01914312,1.943751,3.3315492,1.1170255,3.4885712,1.6669763,1.3345539,3.3835393,1.2589156,3.20057608,2.50028364,3.1881769,3.74316595,6.9054213,1.1878687,3.0689575,2.96968579,3.6186821,5.9338131,4.4661552,4.0218284,3.1035198,3.30771164,3.02141507,3.20208113,3.8930101,3.6928863,3.19546954,3.20212935,3.08220853,3.41419284,1.0762368,1.5662974,3.06477226,3.3460058,3.21903653,2.85497103,3.54709165,3.3511947,3.04349552,2.839890865,3.8261326,3.11323492,2.834078,3.2199733,23.1531873,4.5971723,3.83482,2.38951875,3.16479547,3.13929628,3.01629425,3.8234503,3.70388524,2.4767844,3.6091436,2.65188965,2.62396069,3.19267778,2.1289064,3.15235115,16.1978093,2.96448585,2.92398183,3.05420805,2.43738596,3.2163533,15.1143053,3.17257116,2.817815044,3.36648176,2.89193201,5.2063784,3.01033185,3.5996397,2.708851987,6.531192,5.0714671,2.88993728,1.0334474,3.10359595,3.21808623,5.0791583,2.99854293,3.2545311,7.6823766,3.37720917,4.9251511,6.131304,4.4478938,2.52828598
3.4017899,3.13616036,2.83641299,3.3029416,3.3189153,2.90951442,3.28115086,1.0185783,3.73797075,3.048662,3.59706495,3.4190509,3.046237,2.98354642,6.8272473,12.5542613,6.7897408,2.93874536,3.8704718,2.99777564,2.91978481,3.0759886,3.9845741,3.3166095,3.14995964,3.3253959,3.21068682,2.818253306,3.3598868,2.35767092,3.57841776,3.2419627,3.4265648,3.8579167,3.37762664,2.97281265,3.46158974,6.6084881,2.3405051,3.15297506,1.1827746,2.836503,3.07396434,3.74395613,2.63580299,3.32439415,1.0001862,1.9211034,3.50476627,2.849692536,10.6444373,2.3218171,1.0232432,2.87755504,3.7188623,3.3450578,2.51746422,7.1064533,3.6164932,3.51433365,3.0895804,3.2395999,2.77692007,4.6939756,5.6461173,4.0679687,3.19176317,2.727468715,3.49391125,2.67184655,3.36432527,3.3554812,3.2617175,3.04525862,2.98713496,3.16490294,3.1115379,3.2175464,3.41140245,3.11879985,2.88952535,4.029255,3.5135817,3.44664304,3.16272585,2.4594414,3.41712723,3.67738275,3.5462984,3.42616443,3.6288907,3.35179357,1,3.57364724,3.0189608,2.634207656,2.62030641,2.92551775,3.03330402,4.2408212,4.5039892,2.17445044,3.6891767,2.94998966,6.4949939,3.8450455,3.60770975,6.2649517,3.66058014,2.85209753,3.03367372,3.4544048,3.20253102,3.4472564,3.24337636,3.803441,38.9259723,3.11322935,4.1032655,3.0600102,2.89966386,3.01841758,1.7799799,3.565195,1.0643382,3.7788191,1.4782625,1.3291069,3.3624591,1.5620076,3.1603737,2.50019876,3.18359805,3.6506972,6.7466764,2.17406676,3.01156355,2.96906289,3.6829761,6.9182143,4.7856653,4.0168279,3.11981128,3.3010605,3.0206988,3.1432107,3.8961034,3.7019192,3.19551314,3.2029212,3.0809684,3.4319416,1.0060355,1.6488131,3.06491454,3.35629265,3.2351741,2.8869255,3.544457,3.34666364,2.0646257,2.86048826,3.811652,3.2484872,2.80566832,3.2431148,27.6005413,4.638155,4.2005523,2.37253706,3.146044,3.13929628,3.01629425,3.7231846,1.0005535,2.471469,3.59376417,2.64854504,2.68196411,3.18709926,2.1284931,3.15286256,17.7862433,3.5154927,2.93543529,3.144339,2.97737384,3.22832678,17.3381213,3.1643191,2.8930255,3.36749397,3.00022477,5.3290105,3.0855371,3.50949613,2.62020267,6.4466781,4.8412411,2.89046003,1.0415077,3.100568,3.11563588,5.1236389,3.05177946,3.2564824,7.0698743,3.50449113,4.6708065,5.0823397,4.7783756,2.62260364
3.4447002,3.13616036,2.83650577,3.4476838,3.32286815,2.9090655,3.3351008,1.1768671,3.46035056,3.04971854,3.59657405,2.52623395,3.046237,2.90757423,5.757554,10.7697833,4.6195798,4.1393857,4.0358038,2.99777564,2.92048536,3.07862855,3.8795033,3.37478946,3.18827508,3.3464381,3.1200164,2.7638708164,3.3563867,2.3471235,3.09852983,3.262534,3.3251138,3.8121418,3.330444,3.01207082,3.4582686,5.9034493,2.084839,3.56099127,1.0900469,2.53444558,2.696322558,3.7994025,1.9915348,3.32073347,1.0529362,1.97485773,3.49889515,3.25979106,9.3565876,2.02788184,1.0343817,3.9261851,3.7435857,3.3269771,2.48247958,5.6946096,3.6376241,3.3495637,4.2471436,3.23674918,2.778450496,5.9537593,4.5343821,4.2421069,3.16809158,2.68024617,3.4852757,2.78822591,3.3632446,3.49345694,3.24988372,2.96844795,3.04228244,3.30703227,4.0835746,3.217156,3.5237772,3.1411851,2.96913269,4.2023545,3.5220536,3.66335855,3.16265623,2.46027983,3.50071947,3.62605045,3.52994863,3.48075233,3.3883978,3.03217704,7.2320859,2.689419036,3.01932795,2.635896464,2.93950331,2.87405072,2.97618952,3.49660806,4.1979837,2.17464725,3.7602109,2.9506121,5.0441816,2.60795156,3.7763686,5.2654416,3.62534813,2.834607524,2.9680922,3.43776147,3.134314,3.45070736,3.2879418,3.4649425,28.3459793,3.11207978,4.3229567,3.06470935,1.78268353,3.01932732,2.15683727,3.3180861,1.4190128,3.47090207,1.3532059,1.2960274,3.4157167,1.3373545,3.2040597,2.5007816,3.20784344,3.7354689,6.7051525,5.941668,2.62743199,2.96968505,3.5206175,2.96599202,4.5615414,4.0307268,3.09406806,3.3057142,3.02145742,3.3313109,3.7402458,3.7106315,3.19581313,3.20246236,3.0829512,3.45050136,1.0183542,1.4864569,3.0642389,3.3354844,3.23054392,2.84321592,3.5528343,3.3884209,2.787856295,2.844007214,3.7851156,3.04654227,3.18135003,3.16086466,17.8720023,4.6454581,3.5381938,2.37679125,3.1589135,3.13929628,3.01629425,3.8527735,1.0242519,2.473803,3.6195889,2.65104431,2.32640372,3.19553707,2.12903796,3.15167062,18.0117133,2.98340638,2.90797358,2.95668418,2.2824256,3.19892178,12.1204623,3.28549807,2.60732093,3.29468773,2.90025407,5.2567887,3.00530691,3.668595,2.698936147,7.2096417,4.0350462,2.88978901,1.0721767,3.10502384,3.3263023,5.0700917,2.98273083,3.25530107,6.574815,3.5687779,4.5284853,5.0385661,4.4349464,2.74236411
3.4349388,3.13616036,2.83638721,3.3919896,3.3294168,2.90944276,3.3054347,3.06070737,3.7915764,3.0493832,3.59648214,3.366033,3.046237,2.91350071,7.574208,8.0183546,5.1018159,3.7870243,3.9973907,2.99777564,2.92010146,2.89479589,3.9197643,3.39801286,3.19722895,3.35296266,3.1900927,2.78982985,3.3586861,2.36606173,3.3457667,3.2813871,3.42987524,3.8103174,3.3552932,3.0251761,3.45502816,6.0084526,2.1242102,3.51116334,1.1582777,3.2301886,2.787470984,3.7746128,3.04557655,3.32182274,1.0013059,1.9534092,3.5130772,2.89547012,9.2365439,2.11350827,1.0273791,3.1576138,3.7338427,3.3418401,2.53344546,7.0107503,3.8703101,3.5443659,3.1656964,3.2418459,2.777820601,2.95628562,6.0726845,4.2383616,3.1854684,2.72221429,3.47932295,2.772466897,3.3669706,3.46092985,3.25525875,3.03465675,3.0184255,3.24970446,1.0599155,3.21717812,3.50040965,3.14279206,2.97517132,3.9776082,3.53339855,3.4886831,3.16277106,2.45994262,3.4657248,3.7109105,3.53733514,3.46001,3.5350545,3.3663777,1,3.8994702,3.0188536,2.635189024,2.48197238,2.88005373,3.04262425,5.5668903,4.4126984,2.17493634,3.6796483,2.95084432,6.056056,3.61421065,3.6170822,5.4567029,3.64987056,2.843127315,2.99518226,3.44645224,3.17190332,3.4475358,3.2678795,3.9066304,37.4993493,3.1129762,4.3054788,3.0665815,2.735633497,3.01929946,1.9649365,3.3891998,1.0401163,3.497798,1.1702399,1.2468017,3.39714806,1.0517134,3.19713826,2.50102786,3.1884897,3.7575149,7.1637393,2.4385152,3.03860436,2.9694828,3.58925836,3.5796748,4.5450916,4.0259991,3.11198614,3.3043707,3.02144415,3.18497877,3.8605455,3.71657346,3.19543148,3.2068462,3.0838675,3.4476079,1.0130377,1.5422927,3.0629541,3.35893737,3.22268767,2.89749764,3.5562516,3.3707624,2.96331309,2.87253079,3.8294792,3.20028682,2.83469863,3.1503354,26.2145493,4.4859656,3.6297945,2.3987764,3.1599893,3.13929628,3.01629425,3.8071484,3.15261106,2.4737052,3.58529506,2.651062955,2.53224717,3.19360618,2.12869076,3.15214498,17.0366153,3.72147797,2.92829323,3.01244242,2.65859732,3.23460875,21.9974253,3.2868751,2.89603959,3.3587713,2.9449383,4.8777077,3.0500877,3.6435337,2.64301879,6.4639821,4.9938693,2.89022103,1.0565822,3.10385634,3.22723163,5.2691748,3.04368682,3.25455187,8.4219573,3.53372214,5.9126823,5.5253279,4.6393498,2.87870454
3.4323616,3.13616036,2.83651312,3.36707465,3.2869835,2.91103795,3.3209327,2.38880972,3.7306334,3.04929654,3.5966801,3.65234653,3.046237,2.93866476,7.5980508,11.5693153,3.4214463,3.9654581,4.0261063,2.99777564,2.92018983,2.0032524,3.909034,3.4112745,3.19330208,3.3537141,3.13935147,2.78970785,3.35768424,2.34369598,3.3839619,3.2673223,3.4007174,3.7971551,3.35588734,3.02683042,3.4489002,5.6517513,2.1973925,3.5468734,1.1036463,2.97515398,2.7661106355,3.7807451,3.4290451,3.321929,1.0005402,1.9558029,3.50378655,2.9694649,8.8152593,2.05419586,1.0419758,3.20021473,3.732498,3.3511397,2.49801104,6.7413947,3.8401544,3.36635224,3.06590388,3.23780404,2.777960978,2.36147774,4.3727233,4.2475329,3.15559394,2.678613004,3.48452066,2.771470656,3.3664899,3.4949101,3.25530924,3.13462187,3.01136066,3.3025882,1.1316529,3.21692736,3.510666,3.13550742,2.96159388,4.3396476,3.51597504,3.5106342,3.1629635,2.45999877,3.4631855,3.68964927,3.54222624,3.46769784,3.45249437,2.9201449,1,3.30697284,3.01901404,2.63528532,2.6180093,2.98818424,3.0357863,4.8726048,4.4515559,2.17475025,3.7046528,2.95062653,5.9906385,3.497668,3.8872467,5.3711517,3.66275684,2.84137963,2.99316594,3.45538763,3.16626315,3.4491547,3.2780661,3.6263426,54.4360813,3.11275582,4.3669993,3.06707422,2.7709201045,3.0194283,2.0555373,3.3480547,1.5506176,3.41062186,1.3878817,1.1172913,3.40237264,1.6038384,3.19087766,2.50100554,3.18643902,3.7782311,6.7110829,4.8881347,3.07788993,2.96948923,3.60668276,4.3618865,4.3342857,4.026658,3.10135223,3.3056626,3.02119137,3.23638285,3.8807466,3.7084044,3.19588466,3.20813392,3.08419405,3.41372303,1.0143407,1.5047558,3.06499977,3.3456531,3.22970898,2.90671123,3.5512455,3.3682347,2.1893233,2.855576125,3.7795485,3.08012308,2.85110613,3.1578186,26.2415033,4.6076807,4.1513746,2.3978908,3.1607059,3.13929628,3.01629425,3.8314978,1.0070893,2.47556944,3.60761784,2.65198962,2.40358,3.19311066,2.12917016,3.15200565,16.6725183,2.91778342,2.91419828,3.00516449,2.4286334,3.2136533,16.0652403,3.18316163,2.809015197,3.37324874,2.9058826,4.5660994,3.04635952,3.66411845,2.654323836,6.5037553,4.1706867,2.89006635,1.1492143,3.10433896,3.24020813,5.2268045,3.0054102,3.2555429,9.6011483,3.53634475,6.246783,5.2015413,4.201333,2.774359686
3.4310541,3.13616036,2.83653982,3.3463586,3.3024127,2.90964336,3.3030271,3.1641983,3.40013145,3.04939507,3.59714375,2.59163971,3.046237,2.90994109,5.6447685,6.8549333,6.3865068,3.6123569,3.9828141,2.99777564,2.92013748,2.97670743,3.9208739,3.3616886,3.20256,3.3549398,3.19721986,2.783142668,3.35826884,2.35989226,3.02025486,3.3385182,3.39657627,3.8656603,3.3924487,2.99100694,3.4592633,6.5050368,2.1410864,3.47300987,1.1318443,2.721279138,2.739936735,3.7807734,2.59582852,3.31968485,1.0004729,1.9498643,3.4726397,3.04600973,10.6812483,2.1126325,1.0366475,3.72161625,3.73447315,3.33046,2.5062734,6.6101944,3.3120418,3.4856408,3.5207571,3.24012117,2.777850711,7.5228033,5.6735186,4.2910162,3.16229848,2.714138162,3.48826854,2.770181016,3.3635266,3.44949613,3.2567721,3.0252837,2.99811993,3.25560365,4.9121079,3.21690185,3.48019676,3.11402712,2.96962306,4.2726606,3.5242049,3.609322,3.1627387,2.45994808,3.4546887,3.68751506,3.5355978,3.464799,3.5006436,3.2595518,1.1165723,3.19922606,3.01916857,2.6352499,2.8369861,2.9311094,2.99860915,4.2201599,4.2039248,2.17438726,3.72957276,2.950694,5.8904805,3.4600414,3.58019607,5.3512027,3.64610867,2.841285874,2.99298592,3.43425373,3.23519237,3.4473566,3.2677188,3.9015051,41.5545093,3.11226754,4.117303,3.06250502,1.5589931,3.0190643,1.93113576,3.5956569,1.0482316,3.52719144,1.2806469,1.2653599,3.39904205,1.4754511,3.18630822,2.5012142,3.1921196,3.7320438,7.2683413,5.8906791,2.85480338,2.96938717,3.5183205,1.0768987,4.4383319,4.0243962,3.11220495,3.299828,3.02122323,3.19759027,3.8390119,3.7368281,3.19609405,3.20355637,3.0824608,3.4323669,1.0097006,1.528892,3.06173084,3.3610519,3.26418464,2.90445706,3.550567,3.3618609,2.85769579,2.85683195,3.7941333,3.12306033,2.91565405,3.09693245,12.5640543,4.634555,3.75457917,2.36501275,3.148066,3.13929628,3.01629425,3.810621,1.3374762,2.47164713,3.5841792,2.649710526,2.4425622,3.19253833,2.1286233,3.1521142,16.5946893,2.89431645,2.92642358,3.01683046,2.47376768,3.23862834,11.2471603,3.09377308,2.715832,3.2888673,3.02370758,5.0827031,3.0162279,3.6234214,2.61942659,6.5653598,4.3115071,2.89028677,1.2593784,3.10374458,3.22134112,5.1545842,3.0396079,3.2564926,9.0299973,3.5274767,5.7108667,4.740782,4.4702421,2.80095895
3.4591445,3.13616036,2.836535056,3.4805027,3.3256668,2.90992363,3.33844916,2.41593192,3.4970051,3.04974328,3.59592174,2.82954775,3.046237,2.89700992,6.1494849,10.2369303,4.6068604,4.021041,4.0855217,2.99777564,2.92055793,2.27397988,3.8782099,3.3724338,3.17940284,3.3402003,3.14231603,2.761432698,3.35733036,2.3553763,3.32450597,3.25074766,3.36394845,3.8012804,3.3675227,3.04300655,3.4383814,5.6860473,2.08294545,3.5002132,1.1048505,2.4765355,2.783774226,3.799223,2.83581465,3.31731276,1.0026047,1.9788305,3.50732927,3.1212304,8.9514233,2.0363098,1.0327737,3.7085652,3.74515633,3.331632,2.49847422,6.9530337,3.7715203,3.39054595,3.06159518,3.23712624,2.778523223,5.372309,4.406785,4.2330228,3.17597414,2.68733894,3.4803489,2.784443283,3.36574535,3.4966454,3.24695964,3.0829287,3.03905315,3.2820912,1.85540114,3.2172075,3.5327682,3.15168263,2.98334282,4.0987382,3.51804284,3.4180779,3.16282935,2.46030278,3.4915898,3.72277663,3.5289398,3.48321114,3.34274773,3.16035585,1,3.0243635,3.01929132,2.635918786,2.83081437,2.94471852,2.98847568,3.45716236,4.2003244,2.17474816,3.7378817,2.95066634,5.1634867,2.84556148,3.73266683,5.8620667,3.6461556,2.83427993,2.96490653,3.4400096,3.19132827,3.45013414,3.28852014,3.6248201,33.6326513,3.1128501,4.352238,3.06705625,1.9653773,3.0194482,2.24387954,3.64418964,1.2803938,3.4735506,1.332392,1.1615261,3.4183143,1.2068584,3.2059658,2.5007507,3.1784065,3.75720636,6.8742726,3.2961292,3.04051695,2.96976733,3.54685215,6.4971986,4.4239399,4.0309186,3.09720234,3.30655126,3.02135928,3.3771965,3.905446,3.7146804,3.1960471,3.20225952,3.08336676,3.41664044,1.0370611,1.4406018,3.06405075,3.3492143,3.24270715,2.854724256,3.55234043,3.39421646,2.771551757,2.89432025,3.7710709,3.00987293,2.876120624,3.1110057,20.5068843,4.5359176,3.69318615,2.3833472,3.14839707,3.13929628,3.01629425,3.8620711,1.154121,2.47363208,3.5997946,2.65158219,2.43716506,3.1965341,2.12900506,3.15160535,18.9892223,2.87478506,2.91329182,2.9630134,2.2962234,3.2069701,13.9927013,3.2647457,2.56278062,3.28376643,2.89301228,4.5160092,2.99955924,3.69158385,2.701342774,6.5818415,4.4106165,2.88999995,1.219843,3.1053852,3.3121781,5.1774187,2.9806484,3.25481458,6.7702113,3.54314594,4.6764538,5.5242053,4.2956199,2.729563275
3.47944467,3.13616036,2.83643711,3.4893204,3.30760513,2.90960188,3.3493618,3.0040911,3.54719774,3.04972745,3.5973947,2.61803843,3.046237,2.90362875,6.3062148,11.1257463,4.3264066,4.095718,4.1493082,2.99777564,2.92071464,2.15116314,3.8781748,3.4251929,3.17570324,3.3430033,3.12538852,2.76248445,3.35826646,2.35937272,3.3519409,3.2886751,3.3699455,3.8082131,3.3815651,3.07431145,3.4473564,5.8997538,2.0854348,3.5828684,1.0896528,2.80960345,2.6229726,3.7936445,2.721588374,3.31662784,1.0387478,1.99112306,3.53239356,3.20077844,9.2623053,2.02519266,1.0270866,3.49393277,3.74265454,3.3369802,2.5411501,5.8875251,3.7813827,3.3430539,3.9758081,3.23684813,2.778334485,3.9546823,4.4022896,4.2625911,3.20029558,2.67337723,3.4856264,2.82046546,3.3676715,3.5211158,3.23881693,3.08703802,3.07380463,3.31848304,1.3539743,3.2170248,3.5693124,3.18068228,3.01484103,4.0814779,3.5204928,3.7139828,3.16292257,2.4602701,3.51339857,3.63184295,3.5207133,3.4892504,3.303521,2.877728325,1.95665084,2.98093958,3.01908283,2.63572084,2.54660195,2.99948503,3.0226644,4.1972085,4.344796,2.1751109,3.6890136,2.95100935,4.8363823,2.724294388,3.7889513,6.0097703,3.66843144,2.83739403,2.96345657,3.45086877,3.10237018,3.4500486,3.3047458,3.59859715,35.5621593,3.1129112,4.3326573,3.06928353,2.788678176,3.01975484,2.26707436,3.5850333,1.3365992,3.3816589,1.2689453,1.111609,3.4168572,1.2437211,3.21711246,2.50086178,3.21116234,3.7850009,6.7087281,2.97088316,2.3958826,2.9700179,3.56774334,1.2372881,4.8745793,4.0308165,3.09410883,3.30625693,3.02205784,3.35467134,3.7532701,3.69758914,3.19620232,3.20289515,3.08344687,3.6205351,1.0413935,1.4768071,3.0653485,3.33892296,3.2785251,2.851355036,3.5571463,3.40437226,2.7628676315,2.84409801,3.7632454,3.025228,3.12442226,3.1327709,22.9894293,4.4938659,3.664897,2.39383612,3.14612277,3.13929628,3.01629425,3.8983923,1.0127288,2.4764172,3.6078914,2.652560105,2.43773712,3.19787742,2.1291534,3.15165548,19.0056713,2.85090227,2.92217006,2.9535552,2.53322917,3.20003305,16.0296773,3.2656991,2.59461944,3.33415244,2.88864857,4.4663789,3.00673017,3.6501869,2.697058086,7.4539943,4.9847057,2.88981136,1.126768,3.10505055,3.3089736,5.2695148,2.92785687,3.25557007,8.445378,3.4824857,5.448322,6.1091261,4.9523499,2.78404324
